N,P,K,temperature,humidity,ph,rainfall,label
55.26,76.41,76.45,21.49,74.1,6.71,167.43,anise
50.79,83.1,56.57,27.7,50.98,6.05,172.48,anise
64.67,66.49,72.9,34.62,76.3,6.49,203.17,anise
76.73,86.68,46.76,24.14,85.52,6.81,89.28,anise
71.66,40.83,21.72,20.52,86.22,6.7,85.65,anise
88.47,78.8,31.83,24.03,64.78,6.34,248.78,anise
77.19,62.44,27.61,23.35,84.15,5.98,61.2,anise
115.29,87.39,42.44,24.41,65.01,6.51,132.57,anise
107.55,77.49,20.32,26.1,65.28,7.15,73.06,anise
136.99,43.13,26.42,25.73,43.29,6.16,65.31,anise
72.52,47.93,65.89,33.49,68.1,7.13,101.04,anise
56.96,77.78,75.8,26.57,78.57,5.61,221.21,anise
66.79,51.29,26.14,32.94,82.55,5.64,175.68,anise
62.11,51.68,58.88,34.36,62.9,5.73,143.32,anise
96.34,20.51,84.8,31.59,69.34,6.06,134.86,anise
77.27,85.33,34.83,32.08,82.82,5.98,241.26,anise
127.11,65.74,82.98,27.11,46.8,6.25,126.86,anise
134.43,58.49,66.09,21.75,58.8,7.21,74.75,anise
47.07,44.43,40.4,27.89,87.18,7.05,192.07,anise
88.07,53.13,56.81,32.68,79.87,6.17,76.05,anise
73.85,51.22,89.31,22.77,42.45,6.62,75.73,anise
98.5,39.12,70.87,26.16,53.31,6.89,122.26,anise
77.83,75.83,27.72,32.17,62.26,7.28,100.94,anise
60.11,32.63,35.79,22.77,67.43,7.11,87.73,anise
87.54,84.27,57.97,33.67,77.89,5.51,118.95,anise
126.27,46.8,78.76,28.4,42.08,5.94,84.15,anise
85.18,76.89,55.48,20.14,81.07,5.51,229.86,anise
104.96,47.97,44.56,24.17,59.56,6.53,247.08,anise
64.15,77.88,81.93,29.52,84.82,6.75,225.57,anise
51.6,48.78,71.74,33.88,50.2,6.74,151.02,anise
66.67,55.07,56.09,21.35,75.12,6.66,186.69,caraway
63.47,21.76,57.81,34.89,69.2,5.96,186.71,caraway
43.27,28.21,27.0,22.76,86.21,6.67,188.53,caraway
79.77,25.6,64.79,24.81,50.12,5.63,230.66,caraway
114.01,45.85,35.06,34.69,88.14,6.59,137.33,caraway
122.38,59.91,44.12,34.57,86.1,6.02,245.78,caraway
125.01,89.17,86.93,24.62,80.03,5.87,94.03,caraway
65.41,41.1,42.97,32.65,71.74,5.53,216.2,caraway
56.36,74.86,37.49,34.36,72.02,6.73,112.67,caraway
125.12,25.39,77.89,28.4,60.43,6.31,64.57,caraway
89.17,53.33,46.01,23.01,69.11,6.4,100.9,caraway
62.87,32.09,21.67,30.74,49.12,6.86,131.54,caraway
50.31,35.18,70.61,24.87,68.08,5.67,240.54,caraway
85.68,76.18,35.49,34.1,51.62,6.87,230.49,caraway
103.2,27.64,80.83,31.75,74.0,6.74,70.33,caraway
70.11,43.27,36.33,32.04,46.38,6.02,93.2,caraway
57.29,81.21,22.66,20.69,78.51,6.1,115.45,caraway
56.42,62.42,27.79,26.42,71.84,5.5,143.47,caraway
53.43,22.64,75.55,20.37,49.24,7.41,68.93,caraway
83.87,69.4,59.75,34.54,61.42,7.27,109.57,caraway
78.69,89.65,49.76,29.03,82.37,7.25,234.39,caraway
42.33,45.45,85.65,25.5,51.45,5.99,220.11,caraway
96.54,46.82,33.28,24.03,52.46,6.48,70.6,caraway
93.6,61.82,72.45,28.19,78.05,5.84,217.96,caraway
61.3,44.17,62.26,21.58,80.84,7.12,196.22,caraway
72.99,32.84,33.44,23.39,71.53,5.97,167.3,caraway
116.91,81.89,72.29,24.92,76.33,7.4,184.1,caraway
48.34,57.29,53.15,20.23,54.53,7.21,149.73,caraway
132.18,79.73,53.13,28.04,49.12,6.81,87.74,caraway
93.67,53.57,68.75,30.61,86.13,7.29,219.67,caraway
54.66,51.1,69.25,26.3,40.05,6.68,80.58,dill
42.39,31.91,36.05,23.32,60.27,6.99,175.04,dill
80.01,46.47,52.15,25.18,84.34,6.29,201.91,dill
95.44,50.72,61.34,31.72,63.71,6.83,114.08,dill
107.53,36.09,39.89,34.0,74.67,6.78,116.95,dill
97.35,40.84,35.3,29.64,46.66,5.56,185.85,dill
75.68,43.87,64.22,33.17,72.75,5.75,204.69,dill
94.57,85.1,27.44,25.3,44.12,6.1,147.58,dill
84.68,44.28,71.75,33.98,68.81,6.42,212.18,dill
101.39,62.95,37.71,28.37,74.67,5.75,171.84,dill
100.29,59.95,68.9,33.92,87.35,7.37,218.0,dill
55.97,70.3,70.25,27.9,62.53,6.26,131.62,dill
80.45,34.15,76.69,28.77,88.54,6.53,242.88,dill
135.51,26.94,57.08,29.43,85.65,6.34,204.85,dill
65.2,44.9,48.33,28.96,53.2,5.83,65.07,dill
56.81,80.88,79.68,24.62,62.67,6.31,166.77,dill
63.9,22.86,58.97,34.45,81.47,6.73,82.7,dill
81.72,54.6,89.1,29.3,75.7,6.44,201.49,dill
57.84,88.69,86.31,30.1,60.44,7.21,61.87,dill
64.26,63.03,77.7,24.17,74.78,7.32,211.13,dill
91.1,75.93,81.25,26.88,51.77,6.18,130.1,dill
135.76,20.53,63.62,22.7,48.61,6.25,141.12,dill
116.18,38.39,68.13,20.74,57.39,6.14,87.22,dill
92.57,44.39,40.13,24.17,78.78,6.26,189.78,dill
110.04,77.19,77.92,30.25,65.62,6.17,240.63,dill
48.11,27.2,27.22,25.97,84.38,7.37,189.92,dill
133.38,36.51,58.61,25.05,67.54,7.27,90.57,dill
91.41,25.51,28.4,25.19,65.17,5.56,218.51,dill
41.15,73.96,40.66,25.4,80.64,5.56,148.07,dill
55.5,72.12,71.29,23.13,79.89,5.8,89.07,dill
56.88,49.02,85.32,24.2,61.94,6.57,221.88,parsley
60.58,43.45,30.12,34.12,77.26,6.5,127.7,parsley
98.67,45.22,45.02,30.31,43.25,5.7,93.86,parsley
139.83,31.07,49.7,26.18,63.53,6.87,198.62,parsley
124.36,34.54,88.03,29.7,74.96,6.16,167.22,parsley
41.77,80.13,46.44,29.82,67.95,6.67,110.8,parsley
111.09,34.45,82.35,27.11,85.74,5.57,67.83,parsley
46.44,55.2,26.26,28.1,46.87,5.71,179.0,parsley
131.09,69.04,24.1,28.07,86.84,5.91,235.69,parsley
124.14,74.4,62.03,25.27,45.69,5.79,72.4,parsley
129.22,71.6,48.97,32.99,66.59,6.87,69.51,parsley
134.16,39.17,45.71,25.75,63.32,6.83,110.85,parsley
98.59,52.99,36.05,32.19,46.36,6.66,109.93,parsley
117.18,38.32,65.72,26.37,70.15,6.59,144.88,parsley
113.29,76.31,22.64,21.04,65.47,7.02,200.13,parsley
110.64,43.78,56.87,28.45,44.98,6.82,65.27,parsley
92.0,51.09,54.05,32.7,75.64,6.7,150.65,parsley
107.79,65.47,37.84,26.57,48.25,7.37,143.33,parsley
96.87,81.84,50.13,26.18,42.61,6.44,129.46,parsley
95.38,68.41,57.78,23.99,83.77,6.98,98.93,parsley
126.86,49.62,26.4,28.67,67.41,6.7,189.08,parsley
71.55,83.4,25.55,20.4,77.53,5.76,170.92,parsley
57.52,44.26,44.19,27.82,46.76,6.78,178.37,parsley
65.7,89.37,52.51,20.49,87.93,6.34,168.43,parsley
116.97,77.94,69.55,33.77,86.64,7.46,166.34,parsley
72.18,43.94,65.4,30.8,71.6,5.64,112.93,parsley
80.61,72.73,61.59,30.7,87.38,6.85,203.92,parsley
68.15,70.82,80.94,30.34,54.49,7.36,133.4,parsley
98.23,45.75,52.62,32.59,69.84,7.29,222.21,parsley
47.4,83.22,86.04,23.32,80.02,6.85,181.97,parsley
57.21,82.02,45.82,27.05,41.46,5.88,240.25,basil
69.36,85.71,34.01,30.87,62.13,6.84,61.22,basil
100.78,53.62,40.52,29.68,47.73,6.05,75.08,basil
104.86,27.94,82.86,34.68,51.06,7.32,62.02,basil
107.87,72.93,75.77,29.23,49.53,7.14,205.64,basil
74.61,46.52,41.97,30.73,44.49,7.07,153.87,basil
84.11,50.7,47.03,25.35,63.72,5.72,111.25,basil
94.96,51.59,22.79,27.19,63.0,6.16,70.76,basil
85.19,81.77,35.03,20.72,49.63,6.37,169.99,basil
84.03,74.28,66.49,33.23,89.28,7.26,101.37,basil
58.71,70.62,85.96,32.76,78.14,5.99,152.17,basil
99.24,67.33,62.05,30.05,50.15,6.44,148.98,basil
49.91,32.78,65.26,26.86,62.63,7.37,227.86,basil
95.54,63.04,75.47,34.67,70.5,6.45,76.84,basil
115.3,23.24,40.44,22.9,83.11,6.76,169.3,basil
41.11,36.69,85.44,22.0,59.09,6.06,86.7,basil
52.66,72.68,52.6,24.25,80.0,6.4,183.01,basil
54.5,20.61,41.65,20.64,83.28,6.32,82.08,basil
116.87,38.23,75.38,29.28,80.59,5.73,206.7,basil
60.51,85.95,75.98,20.22,52.8,7.33,168.74,basil
81.97,63.85,26.31,27.67,61.66,7.5,60.79,basil
103.2,49.15,47.71,27.92,78.04,5.87,185.15,basil
97.61,26.37,56.04,28.79,64.78,5.91,138.56,basil
70.43,70.8,33.73,21.78,52.55,6.69,68.56,basil
48.89,44.52,38.43,32.56,74.61,6.67,145.18,basil
59.68,45.82,86.91,33.08,67.8,7.09,165.37,basil
112.55,21.7,80.28,34.0,75.4,7.16,172.14,basil
54.58,37.56,47.8,28.78,60.55,5.51,180.06,basil
89.56,45.03,62.4,29.04,74.75,6.89,243.51,basil
119.24,80.67,23.5,30.92,53.24,7.24,89.36,basil
76.92,56.36,23.19,30.28,85.55,5.81,102.74,thyme
61.79,37.26,59.16,20.4,71.05,7.08,114.99,thyme
105.41,37.47,68.28,25.18,45.72,5.72,110.51,thyme
111.0,87.59,22.07,31.99,48.15,7.22,149.66,thyme
65.38,78.64,75.38,26.31,58.71,6.9,133.25,thyme
134.55,86.3,61.75,32.45,46.17,6.36,135.25,thyme
78.55,42.59,77.9,22.98,44.69,5.51,182.5,thyme
43.5,84.06,62.45,23.42,59.65,7.24,85.92,thyme
93.59,53.34,57.42,32.72,52.67,6.6,91.0,thyme
89.18,25.42,28.13,28.31,76.85,6.6,65.52,thyme
104.0,78.27,78.99,20.69,77.61,5.54,196.05,thyme
86.38,24.8,43.82,23.8,76.98,6.23,140.9,thyme
84.2,20.16,20.02,24.37,77.31,6.45,89.0,thyme
50.3,68.49,55.37,20.35,57.81,7.48,148.06,thyme
133.1,88.28,22.16,23.28,84.43,5.59,89.9,thyme
77.43,73.48,46.24,21.89,69.17,6.44,152.47,thyme
46.09,69.74,49.36,22.17,80.0,6.38,180.27,thyme
47.8,40.34,59.84,28.71,82.74,6.17,176.29,thyme
109.34,22.18,39.13,30.09,40.97,7.16,162.95,thyme
77.67,49.64,78.55,24.2,61.77,6.78,122.95,thyme
88.12,82.14,77.68,33.83,65.58,6.33,91.95,thyme
127.45,21.86,70.59,28.71,75.92,5.51,81.4,thyme
91.53,38.33,36.78,33.43,56.65,5.86,96.2,thyme
65.73,42.44,69.04,20.86,70.71,6.74,183.79,thyme
97.9,21.75,56.42,24.64,65.88,6.87,148.84,thyme
98.54,58.17,86.79,30.53,71.87,6.63,80.36,thyme
47.6,63.86,42.93,24.7,53.24,6.0,138.23,thyme
51.79,41.41,45.49,21.75,86.05,7.47,173.77,thyme
137.23,68.85,72.07,24.37,81.74,7.07,111.75,thyme
59.47,50.61,55.36,28.17,62.54,5.92,174.26,thyme
133.07,83.76,59.47,31.81,86.31,5.55,172.29,rosemary
107.9,22.4,21.34,33.77,85.79,6.05,249.19,rosemary
78.72,69.8,52.59,21.93,86.63,6.62,151.97,rosemary
43.37,37.36,70.55,34.01,73.68,7.23,216.67,rosemary
102.49,45.44,52.36,22.75,79.72,6.14,218.31,rosemary
62.46,25.5,30.11,29.08,71.1,7.47,126.12,rosemary
125.83,25.77,23.06,30.41,62.84,5.96,165.63,rosemary
87.56,68.52,49.03,25.45,68.54,6.58,123.87,rosemary
77.8,72.58,47.93,27.34,45.53,6.01,195.36,rosemary
129.41,57.84,43.68,29.07,79.9,7.48,67.92,rosemary
46.27,50.3,22.25,28.06,58.54,5.55,84.78,rosemary
91.84,82.89,37.57,25.74,70.66,7.26,176.35,rosemary
115.33,44.31,37.11,32.87,71.76,5.77,197.68,rosemary
49.14,75.15,68.08,33.11,59.98,6.0,237.01,rosemary
42.34,55.23,41.11,21.61,50.32,7.49,78.92,rosemary
133.43,43.34,69.71,25.68,41.33,6.74,81.19,rosemary
45.08,30.48,83.31,24.6,68.43,6.21,127.35,rosemary
48.88,20.79,75.3,24.0,86.92,5.64,221.45,rosemary
123.25,78.82,55.8,20.9,77.52,7.12,102.71,rosemary
117.19,22.15,62.19,20.01,46.02,6.42,230.29,rosemary
124.46,71.45,23.49,34.07,49.71,6.79,157.79,rosemary
75.38,48.77,73.36,23.25,85.52,7.34,114.99,rosemary
92.49,80.33,56.68,20.83,69.41,5.82,209.56,rosemary
55.42,57.94,40.36,29.82,88.31,6.98,127.49,rosemary
91.54,65.61,37.4,27.56,65.36,5.78,192.78,rosemary
57.75,65.63,84.43,28.75,84.12,6.66,137.76,rosemary
87.93,76.98,75.54,27.91,69.32,6.09,92.96,rosemary
93.63,29.52,41.25,21.15,70.14,5.89,85.22,rosemary
42.48,44.93,84.49,26.82,65.32,6.39,99.51,rosemary
126.09,70.31,47.47,28.6,82.51,6.77,85.07,rosemary
40.87,23.28,40.3,34.19,68.48,5.86,168.97,oregano
101.33,74.15,72.24,30.24,53.86,5.97,86.78,oregano
67.18,42.68,49.19,22.63,73.2,7.11,163.37,oregano
83.17,34.56,75.6,22.36,50.6,6.16,212.07,oregano
93.26,33.71,24.84,33.1,87.87,7.31,211.8,oregano
92.82,78.17,35.34,20.88,70.01,6.57,206.2,oregano
88.55,38.41,80.38,30.19,55.49,5.9,168.01,oregano
78.74,44.22,55.03,32.64,68.45,5.81,214.44,oregano
78.34,26.71,29.64,24.61,40.34,7.29,137.72,oregano
46.52,71.85,74.5,20.75,55.69,6.75,154.55,oregano
88.51,68.81,25.23,20.66,87.87,6.23,153.68,oregano
87.23,27.87,79.99,23.77,79.66,6.67,142.61,oregano
68.11,79.76,53.95,34.75,77.95,6.13,208.64,oregano
124.34,75.0,45.81,26.71,52.6,6.93,83.99,oregano
115.11,35.25,22.73,28.45,50.8,6.69,229.64,oregano
132.85,73.68,54.62,33.23,54.52,6.62,103.96,oregano
128.89,65.32,82.56,21.38,62.51,5.62,242.72,oregano
118.63,31.92,25.45,27.93,74.19,5.68,92.91,oregano
116.41,45.58,44.14,22.79,57.95,6.44,99.97,oregano
110.03,55.25,69.02,28.96,81.35,5.61,224.89,oregano
120.2,50.52,37.02,21.4,82.17,7.36,199.95,oregano
86.86,26.87,87.5,31.49,42.39,5.77,228.76,oregano
71.92,46.33,26.83,20.94,57.48,7.39,199.58,oregano
80.97,45.8,79.32,23.06,57.49,7.03,171.3,oregano
110.9,38.74,53.6,26.54,61.87,6.01,210.33,oregano
52.18,58.2,43.65,21.87,71.7,7.3,180.75,oregano
86.31,42.84,38.19,22.54,79.78,6.78,102.93,oregano
104.22,61.19,20.6,31.33,73.85,5.67,109.57,oregano
130.82,46.39,65.79,27.99,67.28,5.52,218.72,oregano
83.77,66.05,61.25,25.08,57.87,5.5,117.39,oregano
45.67,53.72,44.48,23.7,69.1,6.77,60.11,marjoram
41.83,60.18,36.06,29.0,68.38,5.57,244.8,marjoram
54.12,65.91,50.17,31.19,73.63,6.89,149.94,marjoram
54.05,28.7,65.66,23.47,64.8,6.52,222.2,marjoram
61.07,86.03,66.09,34.75,72.2,5.61,237.21,marjoram
53.8,60.03,48.48,23.49,86.92,6.63,248.06,marjoram
108.31,28.68,58.5,30.56,63.61,5.81,230.04,marjoram
60.0,79.75,45.03,26.38,49.17,6.18,108.22,marjoram
129.5,47.19,23.35,33.5,73.66,6.64,153.05,marjoram
41.36,24.92,34.27,32.2,75.28,6.55,90.0,marjoram
136.89,37.39,75.0,25.93,40.32,6.42,161.74,marjoram
98.68,50.11,22.73,33.68,85.63,7.26,209.0,marjoram
113.43,52.22,38.31,26.12,43.7,7.14,113.08,marjoram
66.18,56.31,66.75,30.45,85.19,6.92,167.82,marjoram
129.37,65.4,87.54,27.39,44.09,6.48,231.94,marjoram
111.59,53.77,59.1,21.1,88.12,5.98,135.78,marjoram
67.5,20.99,22.6,27.92,60.4,5.52,84.72,marjoram
114.87,23.14,68.74,25.83,67.28,6.89,116.92,marjoram
112.67,36.03,54.48,28.05,59.13,6.55,210.11,marjoram
94.77,27.83,30.08,26.12,70.07,6.71,81.58,marjoram
120.08,83.8,45.09,24.37,50.38,6.75,62.49,marjoram
54.24,88.37,53.32,31.96,88.32,6.3,207.82,marjoram
46.78,53.99,78.49,32.78,80.08,6.72,184.93,marjoram
75.93,82.75,60.43,21.53,64.77,5.76,82.53,marjoram
42.66,55.68,26.48,24.52,58.3,7.39,244.67,marjoram
53.12,79.12,52.04,30.93,64.38,6.04,137.69,marjoram
100.65,70.86,80.07,24.36,87.38,7.45,60.37,marjoram
86.71,32.68,51.38,21.41,86.5,7.44,99.92,marjoram
52.68,53.02,71.96,24.56,72.99,6.98,97.31,marjoram
85.33,85.66,31.38,26.6,63.91,5.66,248.57,marjoram
65.64,62.25,84.38,20.01,78.25,6.64,241.65,sage
113.89,31.35,22.41,32.84,58.86,6.63,102.13,sage
101.76,57.02,85.75,24.12,86.66,5.92,218.54,sage
63.99,85.87,71.14,23.09,79.94,7.37,202.05,sage
84.34,34.56,34.86,28.1,57.54,5.91,195.05,sage
56.12,28.61,80.89,21.08,50.85,6.06,209.88,sage
75.47,63.81,46.0,24.46,81.23,5.65,127.08,sage
43.77,66.61,38.61,33.81,75.3,7.04,146.63,sage
96.26,58.95,20.88,33.55,46.54,6.42,177.85,sage
98.35,38.12,46.27,31.64,64.81,6.99,193.55,sage
118.69,61.45,67.45,32.95,70.33,6.24,235.82,sage
75.98,68.03,30.43,31.82,44.01,6.57,155.71,sage
120.65,73.69,50.77,33.06,76.27,6.11,160.89,sage
107.9,84.03,56.89,23.55,85.37,7.43,101.66,sage
77.19,70.98,86.36,26.27,44.71,6.24,74.95,sage
121.26,35.48,36.83,30.83,60.82,6.81,85.46,sage
40.95,55.78,79.32,25.49,84.91,6.22,143.33,sage
111.02,35.48,62.89,34.97,77.7,6.83,241.03,sage
115.67,60.49,23.86,29.48,73.18,7.32,78.48,sage
120.84,30.69,75.77,32.79,56.28,5.53,65.08,sage
93.52,31.25,59.39,34.81,76.73,7.33,211.71,sage
60.76,25.71,88.58,34.46,58.07,6.67,234.48,sage
70.67,47.1,56.11,33.2,43.36,6.68,160.19,sage
79.25,33.37,51.25,28.82,46.18,6.96,151.84,sage
76.39,43.02,65.14,23.18,71.76,6.4,70.7,sage
65.63,23.92,26.76,23.49,48.69,6.65,110.6,sage
76.97,71.52,20.85,23.67,47.85,6.03,80.23,sage
74.73,74.16,20.5,21.43,65.81,5.89,152.58,sage
89.74,36.87,46.29,30.26,40.27,5.92,165.08,sage
49.31,51.66,87.94,21.63,54.58,6.65,119.68,sage
93.04,27.6,65.48,26.79,87.25,7.2,90.93,tarragon
49.43,28.42,74.96,24.92,50.34,5.62,128.51,tarragon
101.71,88.06,42.05,32.11,88.75,6.3,93.68,tarragon
43.29,37.35,35.18,28.83,56.31,6.95,167.97,tarragon
99.5,66.53,48.57,29.84,43.26,6.41,146.84,tarragon
85.42,73.37,63.08,20.83,65.18,7.1,233.2,tarragon
71.89,84.15,43.2,32.23,82.57,5.97,180.92,tarragon
90.48,70.31,85.77,22.52,89.06,5.55,63.51,tarragon
94.6,32.65,42.7,27.65,66.69,6.04,82.92,tarragon
126.46,68.48,78.29,33.95,83.34,6.5,70.86,tarragon
130.67,43.99,64.84,22.31,59.51,6.85,146.14,tarragon
51.06,45.56,50.61,34.18,83.55,7.2,60.6,tarragon
134.28,69.15,22.55,27.26,85.78,6.32,166.99,tarragon
69.36,88.19,42.99,22.62,78.12,6.69,218.01,tarragon
103.51,43.92,77.32,28.04,66.41,6.16,129.09,tarragon
40.41,72.2,70.09,25.9,50.87,5.79,79.83,tarragon
98.88,60.72,56.86,32.0,60.61,6.47,116.39,tarragon
88.05,21.28,82.46,32.0,68.38,6.93,240.91,tarragon
69.74,85.66,32.42,29.21,72.2,5.65,210.45,tarragon
51.4,30.12,37.74,29.87,87.69,6.74,71.05,tarragon
83.33,70.75,24.0,29.42,64.13,6.78,131.85,tarragon
99.97,29.04,26.35,21.44,59.99,7.34,247.14,tarragon
62.79,39.56,75.55,34.65,86.42,6.47,124.24,tarragon
125.93,40.31,37.04,21.89,53.27,5.59,143.88,tarragon
139.76,57.81,44.01,31.21,52.06,5.96,186.65,tarragon
138.62,32.88,22.26,33.31,82.62,6.42,123.5,tarragon
43.35,55.91,31.27,25.33,44.72,7.42,196.94,tarragon
113.26,57.07,75.37,27.28,57.75,6.97,236.63,tarragon
48.89,52.34,66.01,30.72,41.26,6.78,194.45,tarragon
81.12,42.35,72.59,27.64,52.32,6.64,79.46,tarragon
77.71,74.31,36.59,23.75,66.64,6.32,248.85,mint
125.27,69.0,66.8,25.96,55.29,6.8,114.75,mint
55.43,78.58,38.04,34.55,71.47,5.82,171.81,mint
123.5,41.0,86.87,27.71,64.46,5.91,79.09,mint
91.59,84.87,56.36,27.96,66.82,7.24,194.61,mint
92.73,34.1,24.43,32.6,71.88,6.51,173.92,mint
115.48,32.36,55.33,31.39,84.09,6.77,213.8,mint
100.96,77.22,68.38,34.74,59.78,7.37,152.9,mint
99.81,74.48,52.7,26.49,59.87,6.11,193.1,mint
53.74,60.56,33.3,22.95,69.53,6.5,84.64,mint
54.91,72.37,65.32,30.32,56.29,6.68,122.32,mint
81.15,41.35,31.25,34.15,44.25,6.48,99.69,mint
133.43,87.24,86.14,24.02,65.79,6.73,220.24,mint
108.09,48.83,61.87,25.88,80.25,7.32,167.52,mint
63.2,53.38,77.04,33.66,64.65,6.86,88.76,mint
122.76,85.91,24.93,25.95,63.55,6.0,220.18,mint
46.16,81.3,56.26,24.4,41.92,6.41,224.05,mint
66.72,51.71,86.34,34.46,81.12,7.03,215.14,mint
56.39,88.49,82.85,31.54,47.33,5.53,218.46,mint
60.59,23.74,27.61,29.17,74.72,5.55,203.05,mint
61.58,81.89,43.02,29.24,85.51,6.68,122.35,mint
46.78,64.15,84.97,24.82,72.25,6.05,196.03,mint
92.9,74.78,34.24,27.38,47.54,6.65,67.18,mint
62.57,25.38,74.94,25.27,62.31,5.6,95.8,mint
133.5,33.19,69.77,31.01,54.82,6.8,159.41,mint
136.63,29.09,42.84,27.55,75.51,5.93,145.68,mint
117.19,33.14,22.4,22.3,64.8,6.43,242.42,mint
43.91,55.52,26.7,23.49,51.19,6.63,159.14,mint
130.37,37.08,65.38,30.5,69.67,7.04,111.34,mint
58.27,29.5,21.48,34.72,48.21,6.48,169.39,mint
63.93,81.76,37.5,33.3,76.53,6.68,176.89,lemongrass
46.83,68.68,23.98,20.32,86.75,6.55,63.07,lemongrass
65.68,50.36,37.7,25.27,63.09,6.29,123.34,lemongrass
42.41,60.26,62.01,26.86,76.58,7.49,162.24,lemongrass
93.76,65.52,79.06,32.6,62.52,5.63,140.09,lemongrass
54.37,27.99,29.93,22.07,69.84,6.68,218.77,lemongrass
83.95,22.35,74.25,27.06,57.55,7.3,96.77,lemongrass
46.79,80.83,87.01,33.07,42.25,6.03,176.02,lemongrass
113.64,63.92,64.19,31.66,86.13,6.6,159.76,lemongrass
90.02,51.59,65.72,22.85,41.4,7.4,154.61,lemongrass
122.91,77.4,32.23,32.98,59.07,6.47,151.56,lemongrass
81.18,81.06,35.72,27.7,63.08,6.07,74.61,lemongrass
115.49,72.88,24.68,27.4,65.73,6.86,93.61,lemongrass
133.01,69.12,29.75,34.91,66.32,6.99,192.17,lemongrass
84.19,53.18,22.29,32.4,73.62,5.65,178.41,lemongrass
114.02,33.23,79.84,30.32,56.48,6.58,201.12,lemongrass
124.01,78.36,40.35,28.11,86.77,7.02,93.67,lemongrass
53.69,85.36,20.89,21.99,41.67,6.73,66.63,lemongrass
67.66,84.89,37.66,26.66,56.98,7.04,64.56,lemongrass
82.68,23.58,87.46,33.98,83.64,6.4,238.51,lemongrass
115.96,31.99,49.64,27.56,47.35,6.73,198.91,lemongrass
47.73,61.59,72.81,33.18,81.06,6.92,80.36,lemongrass
106.75,64.8,45.52,22.79,58.36,5.69,183.97,lemongrass
92.47,88.49,38.89,24.89,48.15,7.34,145.89,lemongrass
118.61,21.63,81.4,32.33,65.62,5.99,171.38,lemongrass
138.36,33.07,55.44,34.59,77.24,5.53,84.01,lemongrass
85.24,40.26,38.14,28.28,75.93,6.75,214.15,lemongrass
57.66,34.67,25.55,29.27,87.43,5.88,120.43,lemongrass
91.08,32.3,80.08,23.51,75.73,5.74,249.48,lemongrass
79.18,52.39,48.51,28.41,54.14,6.55,167.69,lemongrass
51.64,48.74,79.17,21.0,69.97,5.5,109.17,sweet_potato
47.35,45.23,85.93,22.08,53.28,7.05,88.79,sweet_potato
81.86,36.52,38.76,16.9,65.61,6.34,94.62,sweet_potato
77.93,62.01,41.06,17.61,66.27,6.12,43.64,sweet_potato
97.21,51.29,47.05,17.51,83.49,7.41,55.38,sweet_potato
118.96,84.23,33.19,27.38,75.78,6.46,107.56,sweet_potato
76.38,45.48,67.23,28.02,55.0,5.83,94.06,sweet_potato
107.81,35.58,25.86,15.8,54.45,6.84,112.14,sweet_potato
133.57,33.42,30.29,25.04,70.56,6.08,42.88,sweet_potato
94.96,56.63,53.85,19.55,67.96,6.65,110.89,sweet_potato
52.92,53.91,76.85,16.98,74.61,7.45,47.07,sweet_potato
62.57,72.89,57.9,23.01,80.91,6.12,100.77,sweet_potato
131.73,88.0,46.07,22.11,45.49,6.57,116.87,sweet_potato
52.33,68.76,64.0,24.45,60.83,5.78,127.42,sweet_potato
117.7,68.56,68.36,17.06,84.58,6.88,147.6,sweet_potato
47.25,83.34,47.16,15.48,77.19,6.76,44.26,sweet_potato
71.82,54.97,86.77,19.33,41.33,7.46,58.16,sweet_potato
120.78,24.38,55.48,24.24,69.24,7.47,68.71,sweet_potato
68.78,58.7,32.39,25.75,75.01,6.29,69.98,sweet_potato
72.32,55.26,51.21,15.86,49.2,7.06,144.57,sweet_potato
57.29,51.43,51.2,20.74,68.21,5.5,148.42,sweet_potato
139.58,61.0,66.37,22.28,50.81,7.22,58.66,sweet_potato
43.09,86.49,73.04,15.88,79.44,6.13,115.89,sweet_potato
54.3,81.31,50.96,23.31,66.59,5.61,93.35,sweet_potato
93.36,26.58,63.63,22.16,80.79,5.96,101.41,sweet_potato
75.9,36.8,29.49,21.57,46.91,5.93,126.37,sweet_potato
115.87,83.25,75.63,21.43,43.11,5.64,114.86,sweet_potato
135.93,78.7,44.9,27.77,78.79,6.77,133.95,sweet_potato
62.45,65.79,74.14,22.74,80.47,6.88,67.12,sweet_potato
106.1,71.78,64.74,18.93,42.89,6.41,121.38,sweet_potato
115.32,84.42,77.35,22.31,55.8,6.56,137.11,yam
69.46,33.66,82.3,29.19,76.32,7.45,128.82,yam
101.09,67.03,58.35,28.13,53.23,7.06,116.78,yam
80.89,21.64,25.26,28.19,75.22,7.2,99.91,yam
72.72,49.73,47.36,18.66,56.24,6.33,57.17,yam
54.05,83.16,80.69,15.61,52.85,6.52,87.35,yam
119.38,54.78,41.79,23.91,75.47,6.75,50.69,yam
138.54,47.43,32.99,20.41,45.92,5.9,141.92,yam
58.11,83.66,75.76,18.54,85.37,5.64,86.55,yam
138.68,41.69,79.45,23.21,72.95,7.37,129.55,yam
64.08,67.37,46.55,24.3,79.85,6.03,66.57,yam
54.78,30.15,89.17,27.6,47.66,5.71,50.54,yam
104.13,73.43,56.21,19.04,53.49,5.97,99.82,yam
44.24,81.04,73.8,20.93,86.16,7.28,101.81,yam
