N,P,K,temperature,humidity,ph,rainfall,label,season,month,state
60.15,25.81,67.36,34.15,64.14,6.36,64.0,green_gram,Kharif,8,RJ
57.39,40.14,19.91,30.64,53.73,6.77,79.64,green_gram,Kharif,7,UP
70.79,36.9,34.84,29.44,59.72,7.27,42.28,green_gram,Kharif,10,RJ
95.23,31.8,47.64,30.97,52.23,7.35,62.9,green_gram,Kharif,9,UP
56.4,15.34,34.74,25.4,56.42,6.32,52.72,green_gram,Kharif,7,RJ
32.21,52.8,34.29,34.54,52.52,6.05,68.46,green_gram,Kharif,7,UP
78.02,64.97,32.26,36.39,73.63,7.29,66.62,green_gram,Kharif,9,UP
83.02,55.13,35.99,34.69,61.57,6.59,30.9,green_gram,Kharif,9,RJ
50.86,37.18,57.06,28.6,56.71,6.99,86.17,green_gram,Kharif,7,MP
43.61,16.46,40.65,26.95,68.67,6.71,77.48,green_gram,Kharif,8,RJ
77.37,19.84,60.64,27.92,61.6,6.3,30.03,green_gram,Kharif,9,MP
57.57,49.2,23.83,30.37,52.91,7.23,59.32,green_gram,Kharif,6,UP
80.28,26.27,35.69,27.41,63.8,6.85,43.52,green_gram,Kharif,6,UP
79.3,54.36,24.3,34.69,50.45,7.49,21.55,green_gram,Kharif,7,KA
66.31,18.41,26.8,33.6,69.07,6.81,53.44,green_gram,Kharif,8,AP
33.98,24.72,41.0,31.55,74.77,6.17,20.26,green_gram,Kharif,9,UP
68.42,47.77,38.28,23.46,75.81,6.9,67.38,green_gram,Kharif,7,RJ
39.23,58.48,19.62,26.41,57.36,6.88,75.28,green_gram,Kharif,9,UP
80.71,53.77,15.13,27.74,67.91,6.73,53.49,green_gram,Kharif,6,MP
42.12,68.58,51.88,26.61,53.92,6.93,58.06,green_gram,Kharif,8,KA
86.31,33.02,60.26,32.87,57.39,7.34,55.49,green_gram,Kharif,6,KA
79.51,34.65,22.39,27.39,69.63,6.97,56.76,green_gram,Kharif,10,AP
91.15,60.58,17.14,33.03,73.83,7.01,80.07,green_gram,Kharif,6,AP
32.4,44.08,52.44,33.35,68.28,7.45,35.8,green_gram,Kharif,9,RJ
46.23,19.33,36.95,27.4,58.72,7.41,60.98,green_gram,Kharif,10,KA
53.45,15.13,78.33,35.0,69.6,6.13,29.17,green_gram,Kharif,6,KA
55.54,42.02,71.0,34.28,68.15,7.04,77.41,green_gram,Kharif,10,AP
33.79,63.92,46.91,33.32,60.82,6.32,65.41,green_gram,Kharif,6,AP
38.5,35.54,52.46,29.44,56.86,6.57,51.41,green_gram,Kharif,8,RJ
69.86,45.19,64.22,32.09,74.2,6.26,54.26,green_gram,Kharif,6,MP
82.28,45.64,57.38,27.18,63.6,6.35,53.13,green_gram,Kharif,6,RJ
61.59,18.28,58.83,26.2,55.63,6.28,64.19,green_gram,Kharif,6,MP
61.99,43.38,62.99,31.71,61.48,7.35,36.87,green_gram,Kharif,8,KA
55.02,59.81,53.12,26.58,50.01,6.07,85.49,green_gram,Kharif,8,AP
85.65,48.86,22.79,33.68,58.14,7.46,57.11,green_gram,Kharif,6,MP
48.9,14.95,52.3,32.93,65.37,6.53,78.88,green_gram,Kharif,9,KA
44.7,38.79,54.15,24.91,55.76,6.52,34.44,green_gram,Kharif,8,AP
66.4,44.03,56.02,30.0,54.19,6.1,49.91,green_gram,Kharif,10,MP
49.73,15.41,41.16,26.58,57.11,7.25,72.12,green_gram,Kharif,10,UP
26.02,43.44,25.36,37.61,73.85,6.11,73.82,green_gram,Kharif,9,AP
53.65,39.34,38.95,34.81,45.0,7.45,70.59,green_gram,Kharif,6,MP
62.76,42.34,76.68,32.88,53.79,6.53,47.35,green_gram,Kharif,8,KA
78.85,54.47,74.67,28.96,60.15,6.41,33.08,green_gram,Kharif,9,AP
88.32,63.9,21.45,31.99,72.2,6.51,78.04,green_gram,Kharif,6,MP
40.89,32.5,60.99,22.01,60.59,6.32,51.29,green_gram,Kharif,7,AP
83.12,11.29,44.86,32.5,54.89,6.76,27.49,green_gram,Kharif,10,UP
91.94,65.67,73.24,25.81,68.33,6.44,51.94,green_gram,Kharif,9,AP
55.48,25.62,41.68,27.6,67.79,5.94,67.43,green_gram,Kharif,8,RJ
69.82,43.52,27.56,24.77,68.04,7.12,78.6,green_gram,Kharif,7,AP
57.34,61.27,53.84,26.02,49.53,7.14,47.29,green_gram,Kharif,7,UP
72.92,30.88,43.16,30.11,56.12,6.95,73.56,green_gram,Kharif,7,KA
82.78,67.74,56.18,29.92,55.03,6.22,38.45,green_gram,Kharif,6,RJ
38.22,23.49,31.94,30.91,70.24,6.38,39.22,green_gram,Kharif,10,MP
74.28,23.71,53.01,28.4,73.42,6.07,72.54,green_gram,Kharif,8,MP
69.22,48.38,38.77,33.32,57.2,6.14,60.9,green_gram,Kharif,8,UP
65.35,33.23,25.17,34.22,61.08,7.56,94.62,green_gram,Kharif,6,UP
69.56,34.56,58.85,25.04,49.95,6.34,41.79,green_gram,Kharif,9,RJ
44.23,36.34,71.85,30.84,59.38,7.36,43.77,green_gram,Kharif,6,MP
25.73,19.72,56.79,36.59,69.06,7.05,70.18,green_gram,Kharif,6,KA
64.77,53.43,62.15,26.04,56.9,6.63,34.87,green_gram,Kharif,6,KA
73.5,46.06,45.24,33.47,69.78,6.2,84.08,green_gram,Kharif,7,RJ
32.14,14.6,42.28,30.56,53.14,6.31,89.45,green_gram,Kharif,7,MP
77.59,57.93,54.64,28.98,56.03,6.53,44.87,green_gram,Kharif,7,UP
88.34,32.53,31.75,30.27,53.5,6.64,57.45,green_gram,Kharif,6,AP
39.82,62.63,42.03,26.52,71.74,6.75,25.21,green_gram,Kharif,7,MP
74.46,26.95,54.94,28.39,60.8,6.39,83.45,green_gram,Kharif,6,UP
57.55,36.44,18.56,35.31,67.71,6.93,42.72,green_gram,Kharif,10,UP
33.35,44.9,28.55,30.73,55.61,6.25,59.97,green_gram,Kharif,7,MP
62.03,46.02,57.12,34.73,69.35,7.43,58.58,green_gram,Kharif,9,MP
40.48,42.66,47.58,28.31,74.93,6.47,85.38,green_gram,Kharif,10,RJ
71.32,59.36,32.96,25.49,54.34,7.38,59.7,green_gram,Kharif,8,KA
82.59,37.04,38.1,25.81,73.79,6.43,50.96,green_gram,Kharif,9,RJ
55.74,44.57,22.43,32.69,67.2,6.43,63.63,green_gram,Kharif,9,AP
83.35,60.66,43.39,35.29,68.12,6.33,32.57,green_gram,Kharif,7,RJ
84.04,45.01,21.64,30.87,58.77,6.3,60.47,green_gram,Kharif,7,KA
36.47,63.28,23.43,29.12,53.83,7.36,55.22,green_gram,Kharif,6,AP
64.7,34.01,63.5,29.35,71.3,6.57,44.66,green_gram,Kharif,8,MP
71.72,44.72,61.96,29.48,55.82,7.41,78.27,green_gram,Kharif,9,KA
58.29,42.98,59.59,35.81,66.61,6.21,48.2,green_gram,Kharif,7,KA
70.72,18.14,40.81,28.64,65.05,6.5,59.2,green_gram,Kharif,9,MP
84.19,42.12,57.1,31.51,73.43,7.34,72.74,green_gram,Kharif,9,AP
48.01,60.49,65.02,34.35,73.74,6.45,38.85,green_gram,Kharif,6,AP
73.58,37.81,50.65,33.22,58.67,6.68,69.64,green_gram,Kharif,10,MP
43.65,31.09,31.18,24.06,54.99,6.65,42.73,green_gram,Kharif,6,KA
64.05,49.63,19.57,31.94,61.3,7.03,48.56,green_gram,Kharif,9,MP
69.63,40.66,29.62,27.98,73.1,6.51,39.88,green_gram,Kharif,10,UP
60.44,15.36,47.75,30.0,63.57,7.05,16.92,green_gram,Kharif,10,AP
55.83,55.54,39.77,27.54,69.24,5.96,66.85,green_gram,Kharif,8,RJ
82.98,54.24,58.32,32.95,72.44,6.53,47.19,green_gram,Kharif,7,RJ
65.6,19.33,57.76,29.68,48.25,6.33,63.3,green_gram,Kharif,10,MP
94.1,18.25,36.66,32.69,57.43,6.5,61.21,green_gram,Kharif,10,KA
59.83,16.4,65.09,33.27,67.1,6.52,78.71,green_gram,Kharif,7,KA
65.37,11.33,53.2,28.51,57.21,7.27,83.81,green_gram,Kharif,8,UP
22.28,37.99,37.91,32.92,65.04,5.91,47.08,green_gram,Kharif,10,UP
76.29,61.87,44.58,26.49,52.99,6.84,65.68,green_gram,Kharif,8,KA
64.48,56.32,30.88,33.04,51.01,6.55,45.69,green_gram,Kharif,8,UP
53.93,36.28,49.31,31.1,73.42,7.7,59.81,green_gram,Kharif,10,KA
79.19,58.35,36.91,30.2,53.11,7.32,74.76,green_gram,Kharif,7,RJ
69.54,17.93,59.36,33.27,65.62,6.32,28.02,green_gram,Kharif,8,AP
28.1,24.2,42.37,26.56,55.04,7.36,74.2,green_gram,Kharif,7,KA
43.89,52.99,41.27,30.77,67.06,6.32,56.31,black_gram,Kharif,9,UP
37.51,62.49,19.41,24.69,57.09,7.59,30.72,black_gram,Kharif,10,OD
27.78,38.65,40.02,26.4,62.47,6.85,87.74,black_gram,Kharif,6,MP
65.65,25.68,60.42,33.43,56.8,7.39,41.31,black_gram,Kharif,10,MP
41.91,25.03,58.4,24.24,63.76,5.95,39.2,black_gram,Kharif,7,UP
32.94,19.45,35.29,32.05,54.62,7.39,37.1,black_gram,Kharif,10,AP
70.04,34.06,61.4,25.74,62.55,6.54,61.45,black_gram,Kharif,9,MP
51.85,31.37,66.54,27.06,65.81,6.13,49.62,black_gram,Kharif,8,OD
41.28,15.31,66.57,31.39,72.76,6.03,40.62,black_gram,Kharif,6,MP
65.65,49.09,32.07,25.82,60.06,6.32,75.88,black_gram,Kharif,7,TN
92.04,38.43,61.97,29.6,57.52,6.26,47.65,black_gram,Kharif,7,TN
36.23,44.45,65.02,36.5,61.55,7.48,47.31,black_gram,Kharif,6,MP
75.43,63.42,32.27,31.36,80.0,6.53,46.88,black_gram,Kharif,10,OD
61.12,38.75,45.63,24.74,70.36,6.46,45.46,black_gram,Kharif,6,OD
50.72,43.56,40.69,26.67,47.18,7.13,80.81,black_gram,Kharif,7,AP
64.53,53.75,32.88,23.78,60.91,7.26,57.85,black_gram,Kharif,10,TN
87.52,53.98,26.28,34.85,75.87,6.56,80.08,black_gram,Kharif,7,AP
35.81,59.47,51.86,34.59,73.31,7.11,23.8,black_gram,Kharif,7,OD
40.74,44.75,51.61,26.64,61.07,5.99,28.23,black_gram,Kharif,9,OD
57.69,20.53,50.58,33.97,51.72,6.35,44.21,black_gram,Kharif,8,UP
76.6,41.6,36.16,31.11,76.92,7.34,68.58,black_gram,Kharif,8,UP
73.58,41.99,19.72,28.57,58.07,6.59,46.99,black_gram,Kharif,6,MP
75.56,24.93,59.09,30.74,67.75,5.99,54.48,black_gram,Kharif,10,AP
73.89,43.8,45.33,27.79,54.97,7.3,26.07,black_gram,Kharif,7,UP
47.4,35.71,43.97,28.71,54.3,7.53,62.56,black_gram,Kharif,8,TN
38.71,34.13,42.33,30.81,59.17,6.48,40.93,black_gram,Kharif,6,TN
96.68,51.79,41.21,30.5,60.66,6.03,75.93,black_gram,Kharif,10,AP
88.73,21.49,57.04,30.64,55.67,6.78,44.33,black_gram,Kharif,10,TN
40.95,21.27,48.35,28.22,54.26,7.71,53.42,black_gram,Kharif,10,UP
67.4,52.95,15.35,31.34,61.57,7.16,59.74,black_gram,Kharif,6,MP
75.06,46.55,66.38,27.16,65.47,6.64,64.91,black_gram,Kharif,7,UP
44.39,35.97,54.02,34.63,71.26,5.92,57.26,black_gram,Kharif,6,UP
48.57,61.23,52.61,26.21,46.76,6.45,61.24,black_gram,Kharif,6,OD
40.22,54.37,44.17,24.34,50.46,6.58,82.37,black_gram,Kharif,9,UP
72.18,37.47,38.08,32.99,69.99,6.9,43.44,black_gram,Kharif,9,TN
48.63,40.37,41.34,32.74,53.57,6.51,39.79,black_gram,Kharif,10,MP
88.53,28.12,66.22,31.68,60.24,6.41,56.2,black_gram,Kharif,9,UP
72.69,58.98,51.97,27.79,59.54,5.94,33.53,black_gram,Kharif,7,TN
66.94,43.59,58.06,30.65,47.81,6.35,43.26,black_gram,Kharif,7,TN
52.25,21.52,26.29,31.85,52.61,7.2,63.98,black_gram,Kharif,9,MP
71.88,27.17,22.35,30.26,75.57,7.67,63.03,black_gram,Kharif,8,AP
51.49,36.2,37.81,26.8,48.97,6.88,78.58,black_gram,Kharif,10,AP
79.42,26.45,55.32,34.95,57.87,6.93,49.45,black_gram,Kharif,10,AP
56.16,21.81,62.53,34.37,56.28,6.65,67.26,black_gram,Kharif,10,AP
45.01,25.37,36.59,31.21,67.08,7.15,81.38,black_gram,Kharif,10,AP
47.51,57.25,52.49,26.09,62.84,6.76,84.86,black_gram,Kharif,7,MP
42.62,22.68,27.75,31.34,73.34,6.79,35.18,black_gram,Kharif,7,TN
48.46,26.28,51.59,23.49,70.77,7.35,32.54,black_gram,Kharif,10,OD
42.08,48.5,63.18,31.24,75.16,6.87,55.22,black_gram,Kharif,8,MP
66.78,50.86,61.16,24.64,45.06,5.73,35.85,black_gram,Kharif,6,TN
58.48,17.56,19.35,32.69,64.6,7.14,71.26,black_gram,Kharif,10,AP
80.59,59.01,66.15,26.62,73.06,6.47,76.44,black_gram,Kharif,7,OD
47.16,40.68,32.91,30.29,60.9,7.65,32.51,black_gram,Kharif,7,TN
44.84,36.53,36.38,29.37,64.79,7.47,54.31,black_gram,Kharif,6,MP
72.77,14.88,38.59,34.35,56.1,6.46,33.14,black_gram,Kharif,6,AP
49.45,45.36,71.92,23.36,75.17,6.22,31.38,black_gram,Kharif,8,OD
24.17,47.11,41.41,31.52,53.91,7.34,55.62,black_gram,Kharif,7,TN
55.22,42.03,45.36,29.88,48.44,6.2,82.15,black_gram,Kharif,6,AP
52.92,56.7,60.11,30.3,56.72,7.3,48.11,black_gram,Kharif,7,MP
79.09,48.4,39.7,34.09,66.92,7.15,58.93,black_gram,Kharif,8,TN
66.38,40.43,20.86,34.87,50.01,7.53,33.76,black_gram,Kharif,7,OD
67.43,30.76,45.03,32.03,52.76,6.68,83.88,black_gram,Kharif,9,TN
58.25,44.04,59.47,26.04,71.68,5.97,75.19,black_gram,Kharif,6,OD
85.86,26.06,72.99,32.71,68.08,7.06,83.46,black_gram,Kharif,6,AP
73.86,56.24,46.99,31.66,71.61,6.48,42.64,black_gram,Kharif,8,UP
59.2,66.14,34.44,33.95,55.41,5.95,44.91,black_gram,Kharif,8,UP
56.36,54.52,62.12,24.78,70.5,6.11,46.11,black_gram,Kharif,8,TN
78.41,40.3,38.58,24.29,61.95,6.32,77.63,black_gram,Kharif,6,MP
63.86,57.63,44.68,25.36,59.8,7.05,88.46,black_gram,Kharif,6,AP
48.69,46.2,65.61,32.5,52.99,6.83,58.55,black_gram,Kharif,9,AP
40.01,13.3,30.34,26.71,57.24,6.8,68.92,black_gram,Kharif,6,TN
58.4,48.25,33.1,30.02,65.22,6.7,15.0,black_gram,Kharif,7,AP
89.98,47.61,32.76,33.59,77.86,6.13,55.14,black_gram,Kharif,6,TN
40.46,49.4,20.08,31.37,63.43,6.67,86.13,black_gram,Kharif,6,TN
27.75,38.56,51.28,26.5,69.08,6.07,76.02,black_gram,Kharif,8,MP
63.87,61.89,63.94,29.94,73.8,6.73,88.87,black_gram,Kharif,6,UP
92.66,27.33,72.23,25.34,65.78,6.33,76.97,black_gram,Kharif,9,UP
83.56,17.22,37.68,35.73,50.44,6.16,71.44,black_gram,Kharif,7,AP
57.83,44.69,27.33,32.27,51.63,6.18,82.02,black_gram,Kharif,9,UP
73.43,55.4,20.39,27.19,72.25,7.45,31.36,black_gram,Kharif,10,OD
30.47,57.68,34.1,36.09,60.32,6.69,70.64,black_gram,Kharif,7,MP
86.63,14.62,43.29,22.89,65.15,7.23,66.13,black_gram,Kharif,10,AP
34.97,28.76,68.67,25.18,73.35,7.09,44.09,black_gram,Kharif,6,MP
53.64,46.74,56.42,29.5,62.29,6.27,45.71,black_gram,Kharif,8,UP
74.77,37.48,25.98,22.49,54.39,7.33,61.74,black_gram,Kharif,9,OD
85.54,58.35,19.31,29.33,72.97,6.32,88.26,black_gram,Kharif,7,AP
74.63,41.11,43.23,32.3,50.78,7.11,26.15,black_gram,Kharif,7,MP
44.77,43.82,60.98,31.05,61.13,6.71,94.98,black_gram,Kharif,8,TN
53.81,20.96,27.32,25.04,53.2,6.98,38.31,black_gram,Kharif,9,MP
55.05,59.7,54.9,34.29,57.99,6.43,56.9,black_gram,Kharif,8,UP
87.14,44.14,61.51,30.94,56.31,6.67,56.19,black_gram,Kharif,10,TN
82.45,15.47,43.89,27.55,68.85,6.02,52.38,black_gram,Kharif,6,MP
91.53,40.2,47.16,26.69,68.65,6.18,68.96,black_gram,Kharif,10,AP
26.28,56.85,69.15,26.77,59.15,6.91,54.56,black_gram,Kharif,8,UP
41.72,28.37,30.32,24.07,76.47,6.56,70.33,black_gram,Kharif,7,OD
67.81,23.75,31.62,32.91,64.36,6.3,48.15,black_gram,Kharif,9,OD
53.75,25.68,50.52,28.95,50.66,6.42,36.72,black_gram,Kharif,7,AP
50.26,64.59,21.18,32.38,61.63,6.13,82.96,black_gram,Kharif,8,TN
43.78,34.85,53.27,29.58,68.39,7.16,38.4,black_gram,Kharif,8,AP
70.71,39.55,16.67,34.69,75.27,6.42,37.49,black_gram,Kharif,7,AP
66.52,23.19,65.19,35.3,58.03,6.06,87.28,black_gram,Kharif,7,OD
37.61,44.11,34.91,32.61,54.96,6.27,53.44,black_gram,Kharif,7,AP
67.46,62.4,62.82,34.41,70.93,6.14,28.63,black_gram,Kharif,9,TN
86.6,43.47,58.4,29.89,68.35,6.52,56.98,black_gram,Kharif,6,AP
76.28,33.7,30.49,34.88,52.9,6.96,38.82,black_gram,Kharif,6,MP
78.83,10.35,27.47,32.09,75.54,6.46,60.31,black_gram,Kharif,8,AP
41.37,30.2,49.03,33.06,62.59,7.09,15.0,black_gram,Kharif,9,UP
66.16,46.41,35.21,27.42,64.12,5.78,56.1,black_gram,Kharif,7,MP
30.63,31.05,38.56,31.92,78.83,7.63,37.7,black_gram,Kharif,6,OD
78.87,42.73,45.55,31.1,49.58,6.97,64.15,black_gram,Kharif,9,TN
88.07,58.16,29.87,31.12,65.67,6.56,62.7,black_gram,Kharif,7,UP
79.59,34.93,35.52,29.4,56.74,7.1,38.95,black_gram,Kharif,9,OD
37.5,15.28,63.41,27.82,59.76,6.64,53.93,black_gram,Kharif,9,UP
67.75,17.65,24.4,28.41,71.29,7.61,40.27,black_gram,Kharif,10,OD
34.14,18.55,66.41,28.81,72.27,6.65,80.47,black_gram,Kharif,9,OD
30.85,39.66,41.77,32.77,67.93,7.46,78.57,black_gram,Kharif,10,AP
71.32,31.23,67.85,33.67,63.99,7.28,67.8,black_gram,Kharif,8,AP
64.6,52.13,28.84,28.73,64.66,6.09,80.53,black_gram,Kharif,9,TN
33.74,25.3,55.9,31.06,51.4,6.4,80.31,black_gram,Kharif,6,MP
48.22,53.15,38.92,36.46,62.12,6.82,45.62,black_gram,Kharif,9,MP
61.94,50.06,52.97,29.57,62.39,7.63,33.57,black_gram,Kharif,6,TN
86.03,35.97,65.05,31.07,51.15,6.15,75.87,black_gram,Kharif,7,AP
26.87,45.99,58.03,27.29,57.45,6.57,96.85,black_gram,Kharif,6,OD
46.13,54.38,65.26,31.77,55.43,6.44,29.46,black_gram,Kharif,8,MP
46.99,33.41,60.18,25.29,72.1,6.19,43.09,black_gram,Kharif,9,OD
56.01,34.33,44.26,31.51,66.25,6.89,67.43,black_gram,Kharif,10,TN
69.39,24.85,33.29,33.88,76.78,5.73,80.05,black_gram,Kharif,9,AP
72.47,22.85,60.83,31.21,71.54,6.96,61.68,black_gram,Kharif,10,OD
52.55,22.07,42.8,33.18,66.42,6.67,39.0,black_gram,Kharif,10,TN
69.34,49.84,47.4,31.37,57.28,6.74,79.29,black_gram,Kharif,9,AP
58.5,46.87,54.75,28.84,69.58,7.19,49.33,black_gram,Kharif,6,MP
26.48,55.48,32.42,30.48,53.54,7.36,84.62,black_gram,Kharif,7,AP
87.1,29.15,47.29,32.34,58.79,6.93,44.73,black_gram,Kharif,6,AP
46.09,38.45,22.72,36.22,56.59,7.38,75.37,black_gram,Kharif,6,UP
82.37,23.12,60.29,25.52,70.67,7.63,68.49,black_gram,Kharif,8,OD
27.88,29.23,30.17,34.72,70.02,6.88,79.74,black_gram,Kharif,7,OD
75.6,48.19,22.02,31.62,62.5,5.83,54.98,black_gram,Kharif,6,MP
50.76,54.79,60.96,27.87,65.64,7.11,35.6,black_gram,Kharif,7,UP
42.44,46.02,67.12,25.29,55.08,7.69,29.8,black_gram,Kharif,10,UP
89.44,54.87,29.92,35.12,70.86,7.0,92.42,black_gram,Kharif,9,UP
80.38,13.9,57.04,26.75,51.57,6.85,74.24,black_gram,Kharif,9,MP
91.07,42.54,68.36,32.13,70.33,6.14,41.98,black_gram,Kharif,9,MP
68.92,52.97,61.27,24.88,64.9,7.02,80.42,black_gram,Kharif,7,UP
97.1,57.21,49.57,28.76,71.36,6.46,35.86,black_gram,Kharif,6,AP
67.81,38.69,19.4,27.32,53.66,7.18,72.1,black_gram,Kharif,7,TN
68.71,54.03,32.51,24.52,76.32,6.72,65.62,black_gram,Kharif,9,UP
34.32,33.22,39.03,23.18,54.18,6.16,55.41,black_gram,Kharif,6,AP
27.35,46.22,62.23,26.1,67.1,6.84,100.0,black_gram,Kharif,8,UP
58.82,45.09,58.62,28.41,68.44,5.78,51.58,black_gram,Kharif,9,TN
47.21,29.91,41.91,36.62,65.06,6.65,77.02,black_gram,Kharif,6,UP
62.78,39.74,43.91,30.0,62.48,7.0,60.59,black_gram,Kharif,6,MP
77.66,25.81,58.24,24.88,69.52,6.21,52.34,black_gram,Kharif,10,UP
54.58,27.15,52.87,34.48,76.12,7.58,71.3,black_gram,Kharif,8,AP
69.95,46.21,24.87,33.97,73.92,7.8,33.23,black_gram,Kharif,8,OD
31.04,48.01,15.52,23.87,67.02,6.6,24.94,black_gram,Kharif,10,MP
62.94,42.23,58.11,36.49,72.24,6.81,48.39,black_gram,Kharif,6,OD
102.87,55.52,21.13,34.43,60.19,7.34,31.53,black_gram,Kharif,8,TN
33.98,32.32,30.73,38.0,53.46,6.96,51.33,black_gram,Kharif,8,TN
36.65,47.04,68.43,31.86,61.89,6.99,38.42,black_gram,Kharif,7,AP
64.31,14.22,69.3,30.64,78.2,6.27,59.75,black_gram,Kharif,6,OD
52.05,51.19,57.38,35.14,75.64,6.52,44.82,black_gram,Kharif,10,OD
43.26,61.06,39.57,34.42,63.59,6.82,43.47,black_gram,Kharif,9,MP
80.24,29.45,53.97,24.46,56.13,6.78,88.12,black_gram,Kharif,10,MP
84.3,32.74,39.51,33.34,61.79,6.88,53.32,black_gram,Kharif,7,UP
67.48,61.78,40.6,33.55,49.92,6.66,71.44,black_gram,Kharif,7,MP
85.63,36.97,64.47,27.15,71.12,7.22,59.84,black_gram,Kharif,9,AP
49.25,29.17,63.47,31.61,55.38,5.94,73.49,black_gram,Kharif,6,AP
43.64,73.0,37.45,26.25,70.06,6.45,80.15,black_gram,Kharif,8,OD
76.39,73.0,22.98,33.62,52.46,7.11,93.43,black_gram,Kharif,10,MP
37.55,45.12,29.66,35.04,55.83,7.58,40.09,black_gram,Kharif,10,MP
98.88,37.6,66.36,28.06,74.86,6.08,55.75,black_gram,Kharif,9,AP
75.34,25.72,46.82,31.77,65.65,6.96,54.99,black_gram,Kharif,6,TN
57.51,52.17,26.07,33.32,71.94,7.8,54.75,black_gram,Kharif,6,UP
92.75,62.24,51.38,27.65,57.29,6.46,62.44,black_gram,Kharif,8,AP
79.73,48.54,49.2,28.44,49.82,6.24,90.73,black_gram,Kharif,10,UP
51.61,55.07,22.14,29.37,56.57,7.28,49.94,black_gram,Kharif,10,TN
45.74,47.31,45.76,35.11,76.9,5.9,71.79,black_gram,Kharif,9,AP
76.78,7.0,37.79,27.12,59.71,7.01,19.23,black_gram,Kharif,10,UP
38.92,22.92,57.9,24.66,60.55,6.95,15.0,black_gram,Kharif,6,OD
72.38,38.52,61.02,34.07,59.27,6.48,82.4,black_gram,Kharif,6,OD
80.45,54.65,52.26,33.0,64.34,6.88,61.01,black_gram,Kharif,8,AP
87.54,36.76,55.03,33.25,70.34,7.57,69.52,black_gram,Kharif,9,OD
94.59,28.21,21.32,26.28,49.3,7.37,33.1,black_gram,Kharif,10,MP
36.39,33.03,31.36,26.47,68.12,7.0,71.54,black_gram,Kharif,8,OD
65.63,54.08,64.5,24.49,63.81,7.66,56.25,black_gram,Kharif,6,AP
29.72,58.77,57.38,24.99,69.52,6.32,82.43,black_gram,Kharif,6,TN
61.18,50.53,20.85,32.15,71.24,7.01,74.93,black_gram,Kharif,8,AP
45.14,22.55,30.9,29.49,54.64,7.16,78.07,black_gram,Kharif,7,AP
67.73,43.7,53.52,25.6,68.26,7.17,23.78,black_gram,Kharif,7,OD
54.29,41.62,42.87,25.88,49.59,5.97,70.08,black_gram,Kharif,9,UP
97.89,38.49,47.01,35.71,78.54,6.3,94.93,black_gram,Kharif,6,AP
42.7,52.03,31.71,27.34,70.21,6.17,69.91,black_gram,Kharif,8,OD
22.92,32.19,74.27,27.49,47.71,7.09,60.91,black_gram,Kharif,7,UP
66.21,55.48,56.67,32.09,67.14,7.13,68.65,black_gram,Kharif,9,MP
86.84,41.66,40.42,29.43,61.77,6.99,35.05,black_gram,Kharif,6,UP
44.02,59.3,40.96,32.55,55.42,6.57,31.14,black_gram,Kharif,8,TN
60.18,35.43,46.75,35.55,49.46,7.47,63.1,black_gram,Kharif,9,MP
91.48,55.05,63.65,32.67,64.77,7.09,83.97,black_gram,Kharif,10,TN
34.73,60.08,47.53,23.98,56.14,6.12,27.43,black_gram,Kharif,10,UP
90.11,54.6,22.0,37.03,67.21,6.79,52.39,black_gram,Kharif,9,MP
98.4,41.67,76.69,33.72,84.59,7.65,173.68,mango,Perennial,2,UP
64.48,45.57,71.51,32.88,65.63,6.95,79.16,mango,Perennial,4,AP
47.98,37.93,72.17,26.75,64.28,7.15,98.29,mango,Perennial,2,GJ
95.08,31.52,42.38,21.99,64.62,6.67,196.38,mango,Perennial,10,GJ
85.84,51.36,49.61,28.88,77.49,7.16,124.85,mango,Perennial,3,AP
51.56,23.85,33.3,32.34,54.05,6.43,137.74,mango,Perennial,1,TN
67.98,43.67,45.51,30.55,55.8,6.9,139.96,mango,Perennial,3,AP
79.03,32.13,43.26,26.95,68.77,6.44,253.23,mango,Perennial,1,AP
46.78,43.49,78.66,30.87,79.37,6.62,158.46,mango,Perennial,8,TN
70.66,54.42,73.65,34.79,58.38,6.39,170.9,mango,Perennial,1,TN
47.67,49.17,44.36,29.0,58.55,7.08,104.51,mango,Perennial,11,UP
60.51,36.17,73.16,33.12,81.41,7.54,184.89,mango,Perennial,1,AP
70.72,46.35,58.25,27.93,63.91,6.05,94.22,mango,Perennial,10,AP
48.89,56.42,62.39,27.85,64.23,5.78,137.46,mango,Perennial,7,UP
59.03,37.85,32.85,28.45,69.31,6.02,150.45,mango,Perennial,2,GJ
100.93,48.94,37.65,27.45,68.7,7.7,155.44,mango,Perennial,4,KA
43.13,51.57,72.86,24.6,55.55,6.37,247.12,mango,Perennial,1,TN
89.98,20.21,52.12,30.52,51.57,7.42,81.58,mango,Perennial,6,GJ
36.93,37.02,28.43,24.66,69.21,6.81,89.43,mango,Perennial,3,TN
34.46,46.67,50.2,32.78,80.82,7.61,185.07,mango,Perennial,3,UP
54.36,28.51,69.0,27.04,78.63,7.57,220.95,mango,Perennial,9,AP
82.12,59.81,70.24,33.39,63.98,6.3,142.13,mango,Perennial,7,AP
55.07,52.24,30.77,25.99,76.47,5.98,236.26,mango,Perennial,9,AP
105.66,43.46,40.47,33.02,69.49,7.18,127.58,mango,Perennial,9,GJ
87.37,18.38,63.9,25.41,61.81,6.37,202.33,mango,Perennial,9,KA
